address,main_cluster,subcluster
0x0c52cc71f36b80e17b7e39198ac6fb09e2c7f605,0,0
0x0b97ea7e4bb9e3785015e01b62d3dcf4fd0df186,0,0
0x0c8172f709a0062065fd35b01c933caacfe53023,0,0
0x0c993fa8e8b2a737ed2e0f89826f0ade6d27b518,0,0
0x0ce437e12759d85a15c0394e3b390f90210c63bd,0,0
0x0cd5dcc9debed014d30c83005f9c7c0c4961fbed,0,0
0x0ce0dfb4d77b112be460d68e67f378e93d1633d5,0,0
0x0cfc9a2432a093beebfcc4ff183b1e9973d7cb18,0,0
0x0cfe37ddaefc0d2c14aae6f0182e2489db293ef8,0,0
0x0ca8379fe100d9968b5e3eea36d2a9b572a4f313,0,0
0x0d02a13284c59e938c4c37907535a2c6665db183,0,0
0x0d0cb9779282af5fae715135d17bdacc2597ea97,0,0
0x0d1233ea8e228275baabff16711401351b65f876,0,0
0x0d3cb431ae30f97d703900d57f0f3b74e681e18c,0,0
0x0d3f278423ea7d4f58e95e3c90e5b62128b4866f,0,0
0x0d3f7014681ccccb7a58e91f3c8fbcdd510fba91,0,0
0x0d63d43f04338c4c7f41b556b61c58460d82f966,0,0
0x0d5f88b7d379a4f2f7157248cd469c25dd71c46f,0,0
0x0dad8a45a5f8d574b7891764ed5788fe80b878fa,0,0
0x0dac6139247cabc13aa3b459f6854d541f4de31c,0,0
0x0daeb7d2102927ec42c2d7eccc382ddadaec9790,0,0
0x0dcd35cd7eebdcbee1fc1fa998f28e1fd868848c,0,0
0x0daedc1190f9fe2efa8ab1bddb33d8f097eb5d94,0,0
0x0df9a54d1bddbc725500013ea252b64d0dc657b0,0,0
0x0dfa46cee9de27078ba68689dd77d53d9c458fac,0,0
0x0e31af8a6525e490f1e2a27bdfde2137e494619d,0,0
0x0dd512720957effbf1bbc99ed491004b081bff7a,0,0
0x0e3677e3e0877a48e90161c2d58aecef1b25b71d,0,0
0x0e31d933c33c5c54719db49d6199d40c3ef8be45,0,0
0x0e435528c20581c9ff2821c698987d9ffe2c5a8c,0,0
0x0dc0529e545de46761b2e259f8bd1a8c5e28b04e,0,0
0x0e515b733807d4cbdffe8833dc8298bed32adb9d,0,0
0x0e8cf7b39afb7ab85a0f62d7b85f716b8762efb9,0,0
0x0df1f994b52f224cc00eae2a9b0b177c550b543e,0,0
0x0e919681e724fe888160b52db7ad28c01293f89a,0,0
0x0ef57fa176fdc9dd78a7cc201510dac348c53304,0,0
0x0ed8c320e88526b70c19aefa16d2bc1aab07db66,0,0
0x0f1ff5183b8196da37ae8bc9afbd5fceeea7d796,0,0
0x0efdc067f5f8d2b920cfd419bba93a0e8995d04c,0,0
0x0f28f93a9c2235ff52f2b428940e168cd07976e5,0,0
0x0f34d2eacd393f3eb980a53ba6f00dbe1aa88121,0,0
0x0f7ce6547a838a4967f493fa4bb6cf5451b25d29,0,0
0x0f54e3be9d5896f7d5dda37aa736ce12c248d0f4,0,0
0x0f5ad777200c24d1537d405545fff89f2f5e9a92,0,0
0x0f6d360baa32009f7e7f25e709ac3be89062d811,0,0
0x0f884dc9f3a8ba6a888145be3bc7fe61ebd7ae5f,0,0
0x0f88fbc0ff4773fa9739daef8220b027a5833797,0,0
0x0fd5a8558317d8eaabc3b2c8503515ca464b83be,0,0
0x0f838bbc472e19dacefe87a756c5961f8f696196,0,0
0x0fe74982106cee0197efc8bb865494fee17ffdc9,0,0
0x1006f9d659695010c7064d155679fbedce6844a6,0,0
0x101ec7a461822f68d5d5af1e6c0053c867e0c251,0,0
0x0ffee379f6a063308886d4dacb77cbaad60225ab,0,0
0x0ff17141e30c61cdcbdd4f6f476bc36a37fa0dab,0,0
0x101fd416f04a9acf1eabdd9a3a9828dc8c1e6d56,0,0
0x106fe13b4d7a0da2cf83914d6ac1730691c69f8e,0,0
0x107b41932595a3f5f08e79f805a75ee680ab6227,0,0
0x108b6e0398f3682beb4192b99e0a781a7fe96819,0,0
0x109a7985a96701ffda77ec7addc019c49995dd99,0,0
0x10ea62bf7ae4db2cae51e814f827bf73dde67089,0,0
0x10f8c90d42b804235460ee7b78fcf10782696b90,0,0
0x1106b26a0111631f66165cb95d6b0e08f586c502,0,0
0x110f990446105ba51ab5dbffc56946c2ea2d276a,0,0
0x11149a9d15c8c70f785186794a46dfe55be475d0,0,0
0x1116b7638ca7eac5fd8a6bf7a01f2c5e98a6a495,0,0
0x1129c201391c2590617f3dc171248e66381d40cd,0,0
0x115e679d27cf63e5fecbf5d4a0bbbcafc3a78c0d,0,0
0x119bf683b4ff155da91d1ef68924c067dd49664b,0,0
0x119c0e3bfef61b1e6b4e5867b4f73660aa5a4b28,0,0
0x119e654fe69be7dbc0beedf52c4c5258a2ab657b,0,0
0x11a9e4cdb7e2e65a03f971e5f143205943a507e5,0,0
0x11beae9394e975e1cc2ea3c55b7b70eaff8b101e,0,0
0x11cafb428ed82cdcd61dfd22a460c6279ab39344,0,0
0x1175e3cb9ce884efc107c9c486573cf3304bf2ea,0,0
0x11d6b122bbc97c5f128b5d66e7813168729c45fa,0,0
0x11fb07d3077ced0c888ce79d823ea6a32631050b,0,0
0x1208c09cf3d5546bee4d69b153c7f7b2059bb6c2,0,0
0x1209f01542a79501c2f2b5a50f0205aae735725a,0,0
0x122af6f4decc3bb7cbccad7a208cc7d298c1fe02,0,0
0x1258da025abc30b3bf31cc3d786871c55810c3b7,0,0
0x1247242197ac62c74777fb35ba2c09820a257bb3,0,0
0x125b4768eb8ad74dbb842b493ae260630a79ae99,0,0
0x12720adfa4b0769992db9eceaff88d03b6b3d537,0,0
0x1236452ddfc4e2f448377a56ca6cbc155ff57308,0,0
0x1281e29879d6b3b2626604d63238e9ba855946ba,0,0
0x128486e62ca4c975a72a85655555f07c791c2cb2,0,0
0x129646f03ae5bff0a5aa52b94dee9b0b6e4bbb64,0,0
0x129b8d1ebe00a5d94dae9703a222695754267a78,0,0
0x129e942160b60a9e34e9d2ab54a66928c4816ea1,0,0
0x12baaed6dbb8ebf2dfe51427745e55b70abf3e15,0,0
0x12aa120822ebde6a1ba3be361587f4a7f783bada,0,0
0x12bb3a92eb233d54b6e6d447f8d2ee4d5d232056,0,0
0x12da2689cb7d69e85cd3639262efaaa0e3d84374,0,0
0x12d0b7fb71a1241049e88f86d00edc2b66e8779c,0,0
0x13186b659d6dee6b0719c6524f70be4fa2caf3c4,0,0
0x131d512c6757d1306076b24ba24704578a265dcc,0,0
0x132dc9936aa6783bdea4ce18cdaddd347e7a777f,0,0
0x133a4352014e0bb8859585e7b5b4b6dc0b596f11,0,0
0x1347459c506b114a8c5834d2bc09f389ff09905f,0,0
0x1352355c01567d3bcb76b299f3398f51d190c880,0,0
0x1364d75716525423c91d91912ba90d46caedee3c,0,0
0x13686484635d73ce7d9fcc3110b1f9b2486b295b,0,0
0x1369cc50e9b4897195f27e5c3ae3e225b64d2629,0,0
0x1389a2fd30cf987787ea3147434c6d4018a867b8,0,0
0x13affd229444ddf7e2c336992f10722c1232a927,0,0
0x13badd05ccad60f8b36f4dc1eb9ce9f8f645ac04,0,0
0x13c855530b329a3d2cf75773f996598a470f97df,0,0
0x13d132a312606e3b4804fc235a3a6ba01240b6af,0,0
0x14077a98eeadafab2cef57a1e60c5fabec6d88e7,0,0
0x1406e6986638532209523772710a3d2e7d71d1d6,0,0
0x140fe7a2bbee1b958b18d781220f6b53f4487e71,0,0
0x13d4f0848caf24d0568b0426bd104a87d2100f3c,0,0
0x14241405edc62612d089c3fa51cee404531b4928,0,0
0x141de981e5a1b9f897a07135e3468a1249ed0f74,0,0
0x14282f8cf1a7ded40815f40fd8363d8956fea75c,0,0
0x142d76545c1afe00ad08d7412e8fa2fbcf21094a,0,0
0x144fae768a42c12f586b91b70a5cd7f4fb9093d9,0,0
0x146590e8c36cafde70baa68bc04b6a6b2b28bb9f,0,0
0x1476178e344391334e6b119fcb9fed4e87ffb336,0,0
0x1498f7e6002bcf66c324b1728b6cf2eadc173f57,0,0
0x14960889163dbddbc381286e9f081fb0a6b9352b,0,0
0x1480ce557df0b00f97a0a55f5e2b9ee04c342b65,0,0
0x14e666a02ae9a445817e7321d06ad769d4093993,0,0
0x14d0cc4da06af24db37c59329980db641c2133e1,0,0
0x14efee4356a98666f4db720ea83cb1192490d0cf,0,0
0x14f912ad64990f832b8171bb711294d1bc73bb32,0,0
0x15128ac365e71ffffd5b26cb22626e79ba5b5c5f,0,0
0x1512cad1c15da37555c8a9048c19cf7d5681f10e,0,0
0x155134f8dce7516de6dbdae1128003ebe0c13ddc,0,0
0x15606e6e52a674df786509376eae08ee5d8160c5,0,0
0x157997463f0da45bbbea3c417d816689a2e05dd0,0,0
0x15a6f5f2f4af623a19a69dc07473697c04e9ca79,0,0
0x15c524bce60abc9184765d1494c96a687e8c6d82,0,0
0x15ca5f3a0b31ff12ede827083049e0a3f5b64d2f,0,0
0x15d24bd8325e238b341aa0e6427e93d2214f064c,0,0
0x15d687c058952dbc25c42b7b020f8fd01bfc7128,0,0
0x15eb166af7a48773a13dd77f805690545e4fd164,0,0
0x15fa128e0209f91e23eb47bce11d5db0d5381953,0,0
0x1601b0eadc0a7a61e69d05bc8a740dff111e20cb,0,0
0x164d4b60b1c1c230ea31bd2642404ae197860910,0,0
0x16b04b588b756372abade90f56a151dcb922414e,0,0
0x16ec175b0b42cae6fefd62533fced20a7c6e0762,0,0
0x16ca0ae87b8052a3e89ac65604728472574df5e6,0,0
0x16c35b1e53f91a22c2c48093cc09614011b65282,0,0
0x16f2240d7457c4293bd4de93f66cb4d2c974db2f,0,0
0x1713c18d34bd0ac5b425d215753ccec76a05a621,0,0
0x1657249bddf8e4409df6581c70065bfb28617bb9,0,0
0x17248b770c619be1eaa04a2c8cc9dc90f45ed62c,0,0
0x17258ee919ee2be432c40a3341bbf41eb4c6a509,0,0
0x172b1bef968f116dad33486d960f6a7c0cd19c3a,0,0
0x17a501121cc60a289e9fb0c00dea664f7e793c32,0,0
0x17997f732f436905faa992fef1e9f2aa267a7110,0,0
0x174f6d9c91b617f883e7e4c2cc17f5572b81179a,0,0
0x17c10b69b12bae78ba832e7db9c052d6d596e4f9,0,0
0x17cd9dd0c2b8e8c76a8af1b00d85a56f3972e77c,0,0
0x17d39baefc2acaa2f4932dfad87888dece0ac4c7,0,0
0x17ecbdc12a9f15cec7732c14c20dbd1d721df45f,0,0
0x17d81c0e710e6171e7f6bda49518573bc039303a,0,0
0x17f607c75be8cd60344e3ff44ffabcd6a578ffbe,0,0
0x180c67ec17826d5d4fd1c4bc135b261245409a27,0,0
0x181216e4442fd4236bc22b457af2917d77da3e7c,0,0
0x180fad19055b0cdd1fbd1c0db7f5e9d262eace1d,0,0
0x1841b1c8da45e8782abcddc6278dac7a9e40f86b,0,0
0x182a2055ca6a09c4060aba0361a90e188e0dbe30,0,0
0x1858c3861569f7b41c4bc52a0d12f594190c026c,0,0
0x188e98a697bfe18a90d0e1547baf35bf48010efd,0,0
0x18756f15a4aa3ef0e076e2fd3ac8ea69300ef46a,0,0
0x18cb9101d6699ffefe59a0da301b3841e557d1a6,0,0
0x18d43e63795040376334d216ad52715d92717a32,0,0
0x18d6d5f0f42ef0113b5c5333ec7b636f9adddc9e,0,0
0x193490aa3569ccaf7f154c6eac0be5370f290ebe,0,0
0x19924cd46929a6ca780c8eb26ff4396fce400c21,0,0
0x1986404d11f1bed1a254a1cd2e4960b38caa75fa,0,0
0x19c55daf23d6b3d5c2aa8730ca976fc87ebbd162,0,0
0x19ade1b2869a788d504db3dfa34df135638ccf53,0,0
0x19dce423f008e29a138e7710a7acf55b6a1504bf,0,0
0x19ec8e7ac826baf70a3b15660e47f5ec32fa6833,0,0
0x1a2e283fe422a1b61465e4c247c29d2d5435aeee,0,0
0x1a0a2afdb1ea98b03396c460498ba8d613bb2d07,0,0
0x1a3c1e355383b714e659af77c89f59442a91d1e1,0,0
0x1a60494b87388e97fb2fbb904e0ee771e309db19,0,0
0x1a4b763428bac186edb061834e05c45ded35424c,0,0
0x1a68f937f03e9fd1db801680f5fbc0f47ae84806,0,0
0x1a6231f187ef671764f0a596fcdebc61dd39cb69,0,0
0x1a76e7072b7c05eb4e027c67c03c3eb770692338,0,0
0x1a9c1ebf2aa4cc4624d93f839f8e89367eb755b1,0,0
0x1a953e470558d9a95f06a484109503c063053b02,0,0
0x1aa305d8184baae40a16accc79b33de5bb777364,0,0
0x1aae46e1e7af87cbb4f493875e9afd5468096f9f,0,0
0x1b231edba3e0e5208f58d1653ebbb692768a4f47,0,0
0x1aa53b051902acb2c0805a2201d04501decf9188,0,0
0x1b24ac831d8f70998af76215442afec14ab494da,0,0
0x1b261884bda9238b69e547418b055e5ba2c20778,0,0
0x1b348bdd1ce687975f8b95adaac54b9cf03fd485,0,0
0x1afacedbcc7e09a587feb15ed9d703daeefff80d,0,0
0x1b581c9905541de0e865eea8061139959129420e,0,0
0x1b74ebc637ee618a84a37a3f7de003b640486ed2,0,0
0x1b7de032acf4783202d940adda953db17bc0ee59,0,0
0x1b86b143d8e938e578a8199b7881403ce53142c3,0,0
0x1bb1c21d3d64035417b0988e0243706d5b4ab97d,0,0
0x1bc17c52865326552544526e6039f18dc6ddd512,0,0
0x1bcdca3bf54c20fde577685e97acd39a160c2972,0,0
0x1bd5626fde1947e81730d9e7afd6d01b92aeb598,0,0
0x1bf4ca418c7a0ce8c2159f2d5e0f66e6f7aaee12,0,0
0x1c06026f25fde90a912250214d572fb13906944e,0,0
0x1c19b7fbfa327e01b79178103b4ceb714d80e6d5,0,0
0x1bd5d898dcefebc662aa4e5be09ff4212055151a,0,0
0x1c0c40f3cb6a3a0f1d79b1cb6126125807aedd44,0,0
0x1c2297b52a996285569e4bc327b57b83c13665a3,0,0
0x1c2464137d7a221725de6d5315b140746a3c223f,0,0
0x1c46d0aad228f3e7ac4c2c0ac323b4b491129f1e,0,0
0x1c75f813eaece43908fb2afb8fe100fb22301a30,0,0
0x1c667e12ba843f47d17bd1983ba6403a9e33231a,0,0
0x1c3fcd5dc42410b10a95dffe3722b7ad4ff322c9,0,0
0x1c916c47cd289360c479c77d9fc4b92df242d000,0,0
0x1c50255581a83494142fb2dd2ed28883c0bf4e9d,0,0
0x1d2f8365779c50803a3c5fdf2a3a9f56040b3acb,0,0
0x1c97d5edea565d6b407e41a77c84ca282a1bef0d,0,0
0x1d1c28d1ac4823fe95300b443310f1130d3de3de,0,0
0x1d32ae75bb862442fc35d776bd33abc60b16bd66,0,0
0x1cef52c7f8503590f1138bfe6e0d7745f0225b53,0,0
0x1d3a63933d24632cead0998c99e3dc507b28db26,0,0
0x1d454e78a73a7d1d4533f9f90cb0a44e7e9fdd86,0,0
0x1d3335b2de55e7c392222c408f719d6dd9989143,0,0
0x1d4d45d902bd1d2503b118ab1da4dff0856454c8,0,0
0x1d3bc47b964f690c3df49bb30f6c434f845eedfc,0,0
0x1d56ba64e12ac5487f6cd0d5f76de6e6217ceb09,0,0
0x1d56d1cbb361f5bd8201a1af9e75c9e0360c9eed,0,0
0x1d5c8020fd27248f61c5f2eb7cc18fc1c6a30dd4,0,0
0x1d9d12e7ec338d254c543f452499884d78c057cc,0,0
0x1d8a41dce27f8b17cb224a47447c811e956037b8,0,0
0x1e1af634e1d485b0fc6975f86c154f79801ff5dd,0,0
0x1e188a187fddbbc886cc14c4ee30769d3197776a,0,0
0x1e302a93b464e7b50af67e311cd1bf6b0cd90474,0,0
0x1e3c0b0435e0d284be8d6e56a6f5e7154001fea3,0,0
0x1e3dc94bddddd4c00f67c9a856a4e107c4346ebe,0,0
0x1d7a5762036c04e8cb839987f0e592c9e38dce28,0,0
0x1e4385e5269d028c5f88b5c61397725183af5daf,0,0
0x1e50fdb899aa84b6b8606948817332cb26938fe8,0,0
0x1e5c1a51a2ce42c5b538f0c627b1ab950784dba7,0,0
0x1e983479b7fcaffda414d971ba7c06674ffef882,0,0
0x1ea8255c51ace7d45369c5cefd3705667a8ef1b2,0,0
0x1eb652766f9c026145b649aecfd69b3dd1473049,0,0
0x1ec916e8e5e950ef2b56743116641ae5de806612,0,0
0x1e8ed7915e6ddf946092754916f4f4c1c1b2e30a,0,0
0x1f02550a41dc5e739b23cc43c8867809ef010ec0,0,0
0x1f0fd67d32d250464373383f18ba1951c5fe5fa1,0,0
0x1eee9e24aa2710ca909b4268d17f642ede90c728,0,0
0x1e80a3f5dedc6140f6fac971a5f10345382b4e92,0,0
0x1f4b5e7cda701bd0bf3509e43d700ae9a684bcbe,0,0
0x1f8b239553f783c461c5e79d0ec77d79568319b4,0,0
0x1fbd68a8af3bc750b6782d2a311a5a93c327cfb2,0,0
0x1fc10875df8d9fc485febd7d4e3332465c2d734c,0,0
0x1fd6421234ab9c407e2d7737e98447e6c533e24e,0,0
0x1f8ef721717202e6ca4e5a51818a630b90586f13,0,0
0x2027d51702699853aef1d35c5cbd37e103ecc998,0,0
0x20363fb4da5b55e2104df3201bc9240ee8877101,0,0
0x206d651c52dc725851dc95c02a65b7de2f365928,0,0
0x205c537b99468b73d524cdfc00208fc938dd48ef,0,0
0x2085ca633f38b9bfd698e0536310e1b447b98346,0,0
0x2084d5eb71b009b02fbf35d22e64e3fd98a37d97,0,0
0x209a6d76b4c8f5ef44a964fa4edc4923e0acaa08,0,0
0x20c0fd804148c17550a2e855349841fd27aca297,0,0
0x20c3d3f446dd21c0b4a061ab3dd9e35a4aa198e3,0,0
0x20a1a861d303151cbb5884579ae6509fc034b1dc,0,0
0x20f6458af9266c48931a439d32ba2dd4adc3da44,0,0
0x20f910645eae081013e92fe23fe97fa4050c7606,0,0
0x20de68acbc44fc064a1f0f18e3399d0fdd55b85e,0,0
0x2126532a2011a36aba44d5587ba54a7e97398c1d,0,0
0x2116cc1f4d60e73bb726ca2c276a37f6748d5ed8,0,0
0x212a0b2c6fe1b9b764f117b456ecb374c764df25,0,0
0x2149ceff293f4e550b198a4e2f25aba951341abe,0,0
0x219e247cfb76d8801cc54c3db585fe5b94a62a78,0,0
0x21e78760a65fd053272548e34e1894d39a4d3ca4,0,0
0x217ee713416ffadf3ee7e4a18b5589abb293d060,0,0
0x21b9b2ba7c852b841dff3fd464fe877fe982d461,0,0
