Address,S1 Waifu Tokens,S1 Llama Tokens,S1 Waifu Bonus Tokens,S1 Llama Bonus Tokens,S1 Node Rental Bonus Tokens,S1 Llama Points,S1 Waifu Points,S1 Total Base Tokens,S1 Total Bonus Tokens
0x7a97e886653fad4ab67aff0c784210f9b9d1fe0f,1051.7027691200974,719.5723453269425,89.36550491510278,62.57822277847309,0,969.4480500000002,36198.149999999994,1771.2751144470399,151.94372769357585
0xa1f90e9bdc3dec5d401b377c844672dc34988c26,0,50891.982859584576,0,62.57822277847309,0,486465.06549999997,0,50891.982859584576,62.57822277847309
0xc09ea196ad0fbc87242b3be8159eef0f32a47706,0,0,0,0,0,0,0,0,0
0x15a03d3ffabc20a1a1a0b9570c58d3a35613f2db,1594.2202816711215,1494.7819559380475,89.36550491510278,62.57822277847309,0,8470.799185000002,54870.84999999999,3089.0022376091692,151.94372769357585
0x997320a03267e88b1f294e339a392812d5c0769a,1722.0682595400904,0,89.36550491510278,0,0,0,59271.2,1722.0682595400904,89.36550491510278
0x4375db136fc6d5548bb476a937926a10148ccc89,0,625.8976923179035,0,362.36409001616045,0,63.001,0,625.8976923179035,362.36409001616045
0xa60e91e2b87e6a649ac623df90895c8f1ed8c7c4,0,651.1132351846171,0,62.57822277847309,0,307.00034999999997,0,651.1132351846171,62.57822277847309
0xb4e04e6379465369ef38f727af85a3b7457fa0cf,0,620.3979536423005,0,62.57822277847309,0,9.782528,0,620.3979536423005,62.57822277847309
0xe05e898fdde8f0736a6f6a31283847c804340f6b,0,619.4556810182615,0,62.57822277847309,0,0.6645840000000001,0,619.4556810182615,62.57822277847309
0x50719c578cce6c0d5dddcc430b9d336a1231e61d,2.8690871895555334,637.8428811236389,89.36550491510278,62.57822277847309,0,178.58916399999998,98.75,640.7119683131945,151.94372769357585
0xb064977fd26cfd01ae2f0d21f410d9c4445efe32,1740.7719728498034,0,89.36550491510278,0,0,0,59914.955859375004,1740.7719728498034,89.36550491510278
0xac48c40b9ba812bcf59acc9079b98954be3d8163,4.5353368130594305,644.2164609779697,1345.0168802026753,1041.9757405015973,0,240.2634,156.1,648.7517977910292,2386.9926207042727
0x3645da544084df68a912b0aacd21862fad9da5fa,1501.335762962823,1551.2284217974457,89.36550491510278,62.57822277847309,0,9017.005984999998,51673.89375,3052.5641847602687,151.94372769357585
0x4b07456b8224edbe5a4cd91f348c39785371d099,0,1138.4943297323543,0,62.57822277847309,0,5023.165728653059,0,1138.4943297323543,62.57822277847309
0x0000000000000000000000000000000000000123,0,619.7786439984441,0,62.57822277847309,0,3.7897500000000006,0,619.7786439984441,62.57822277847309
0xf2783c18fd1d699b3bb00a7eae1b51ed92cc0112,0,1706.6903261296723,0,362.36409001616045,0,10521.340189,0,1706.6903261296723,362.36409001616045
0x948c4cfdf72eea6046cc7e51e5706ec96482114f,676.7355903319936,2282.1334392833915,89.36550491510278,62.57822277847309,0,16089.641704999998,23292.300000000003,2958.869029615385,151.94372769357585
0xb8c5bb32c9d2ed47d529431dee786c3d0cf1d00f,0,0,0,0,0,9679.98097857143,0,0,0
0x9d8ba687924cfc5a1af2475b4b325872c890390e,172.94857578640756,2863.461535306239,89.36550491510278,62.57822277847309,0,21714.889526000003,5952.65,3036.4101110926467,151.94372769357585
0xcc116cb9fc3afe9f3a3704eeca4233a31a978e30,0,0,0,0,0,18122.566822244895,0,0,0
0xde892508497dbf9f467fcbfec916d5af9ec36662,0,619.4423349332495,0,62.57822277847309,0,0.5354399999999999,0,619.4423349332495,62.57822277847309
0x3d8ac25a109a4f2f57878a75dbf8c39e74f8b566,0,23906.102136438658,0,62.57822277847309,0,225334.96053140005,0,23906.102136438658,62.57822277847309
0xcdea3312fad632f0bc0cedef0a7aa07b04cc0348,22.26411659095094,668.1637661360699,89.36550491510278,62.57822277847309,0,471.99059,766.3,690.4278827270208,151.94372769357585
0x74c4eb46b7d2a0e97213a65632c7a1fcaefe3bfd,9492.355741036497,6154.219093292351,89.36550491510278,62.57822277847309,0,53558.055045,326713.71328125003,15646.574834328849,151.94372769357585
0x2dc4e7493d47028175b4fd5d4f4ce64780f35dda,52.93665611306447,684.4455376232423,89.36550491510278,62.57822277847309,0,629.5418940000001,1822.00625,737.3821937363068,151.94372769357585
0xb0b6e07eced14e4c3519de00bf0f8000eb2a25b9,476.1188451216493,2069.6666321007415,89.36550491510278,62.57822277847309,0,14033.69696,16387.35,2545.785477222391,151.94372769357585
0x9d6f69d291b59e87e33ec36677ad6deb19e857c2,0.8745268294240159,0,89.36550491510278,0,0,0,30.1,0.8745268294240159,89.36550491510278
0x580db92d65209369913c3de3a45a1b9c8bb076bf,0,3910.1402589612294,0,362.36409001616045,0,31843.123908285714,0,3910.1402589612294,362.36409001616045
0x1c8398ba1b9827f331f55bafbc26639f91e0e30d,56.312554843509204,702.2955704146907,89.36550491510278,62.57822277847309,0,802.2685500000001,1938.1999999999996,758.6081252582,151.94372769357585
0x16d50267c845914ca36c5b4351b2bd93805c0e0a,0,1444.5917852067278,0,1041.9757405015973,0,7985.131710000001,0,1444.5917852067278,1041.9757405015973
0x323794c012df58d68843d745c75ea536d870c7da,42742.57164328967,21268.63011288729,1345.0168802026753,1041.9757405015973,0,199813.34226637185,1471140.0075745787,64011.20175617696,2386.9926207042727
0x420daff5eb51ee40396be2a72822caa6dab253c9,0,619.4920024510408,0,62.57822277847309,0,1.01605,0,619.4920024510408,62.57822277847309
0xb7cee05ec17639bd8544837302613929fce2f9d3,53.25461634527408,681.1100266481202,89.36550491510278,62.57822277847309,0,597.26567,1832.9499999999998,734.3646429933942,151.94372769357585
0xb7defcc3a7f77cd76eb54169e2c13b704caa3225,212.5187357642826,2094.987836640933,89.36550491510278,62.57822277847309,0,14278.71875,7314.599999999999,2307.5065724052156,151.94372769357585
0xddf8f027154dedc28be6ecc539bf8bb2b4237c84,2153.2644627851723,1866.7294725790346,89.36550491510278,62.57822277847309,0,12069.966285000002,74112.375,4019.9939353642067,151.94372769357585
0x18eb8c23c052527b677efe9d3467de69da25387e,2803.1926098500953,638.7836870052463,89.36550491510278,62.57822277847309,0,187.69291500000003,96481.99999999997,3441.9762968553414,151.94372769357585
0x87b1743f349b2f7fbb61da2f01c1e11746215f75,4110.6772214279445,623.2515501295254,562.0191173391406,362.36409001616045,0,37.395484489795926,141483.80610172197,4733.92877155747,924.383207355301
0xdaa3863e5fe080a86b15e3aa0ec7ee532894a4fb,22830.269313506717,619.537220033716,89.36550491510278,62.57822277847309,0,1.4536,785786.1911328124,23449.80653354043,151.94372769357585
0x66f50c6bc1d6a6c378d5ed5189780769181e7220,0,689.241980071878,0,62.57822277847309,0,675.954888,0,689.241980071878,62.57822277847309
0x6573e4d92b77d299f8ddd875dc1eeb1b5c98106e,2.8240534159473203,636.4000038202282,89.36550491510278,62.57822277847309,0,164.62709600000002,97.2,639.2240572361756,151.94372769357585
0xdfb091c92d90ef838fb34d224df27879db3fe41f,236.5531154687487,1539.2551211001673,89.36550491510278,62.57822277847309,0,8901.145795,8141.83,1775.808236568916,151.94372769357585
0xbe3d0d4a7f665b08c081a365fbf982a728000401,0,660.2945969856528,0,62.57822277847309,0,395.8442159999999,0,660.2945969856528,62.57822277847309
0xe97a1da5df25734a617cc466f9cc5cd431de9873,1.1854051375581345,0,89.36550491510278,0,0,0,40.800000000000004,1.1854051375581345,89.36550491510278
0x75bfcf45ccc88187748d199d96628abed90e7f34,1363.05465822829,624.5205164566465,89.36550491510278,62.57822277847309,0,49.674695000000014,46914.45000000001,1987.5751746849364,151.94372769357585
0x982a6febcc0e73e3edf838fecfc65e53fd72cdf4,0,785.6523847158103,0,62.57822277847309,0,1608.8745634042552,0,785.6523847158103,62.57822277847309
0xe9a2cef7a97172ccee0d878b49105c85333981f4,0,3578.3412668563105,0,362.36409001616045,0,28632.45583612903,0,3578.3412668563105,362.36409001616045
0xd0e2c57df3b0622195cd26a28f63c1bc90887c67,8069.635812179421,1818.0846415424087,89.36550491510278,62.57822277847309,0,11599.252359999999,277745.6674560547,9887.72045372183,151.94372769357585
0x7af52a3f4f3ec4bd2fa57c13574eded7ebc76a96,0,0,0,0,0,0,0,0,0
0x2bd2838c654dadb06d7be9665bca64b72e827def,10777.396196030939,6400.715770650038,89.36550491510278,62.57822277847309,0,55943.291379999995,370943.0226562501,17178.111966680975,151.94372769357585
0xaa786f30993ce5697c54be0c3c1b6bc593535dd5,0,694.3808782006834,0,1041.9757405015973,0,725.6816700000002,0,694.3808782006834,1041.9757405015973
0x0f8dc8d7e5cb2adb759ee2da9495beebec69ec09,93.68099910265497,890.7943878883084,89.36550491510278,62.57822277847309,0,2626.2859500000004,3224.3700000000003,984.4753869909633,151.94372769357585
0x9314a4e58dd9dfcbe423545748fa81548b20ac04,0,658.0531756220573,0,362.36409001616045,0,374.15500000000003,0,658.0531756220573,362.36409001616045
0xf6db91d3363f5048e77fc9378af2eeab715eda14,2757.943836290463,1654.2938686803816,89.36550491510278,62.57822277847309,0,10014.32348,94924.6,4412.237704970845,151.94372769357585
0xc00afe7b9ee37678f899118d4d48e067f79a99e9,423.70389074881234,2122.237449912951,89.36550491510278,62.57822277847309,0,14542.400875,14583.300000000001,2545.941340661763,151.94372769357585
0xf4e2160ef8662bc573ead45704e4b0ffec1ef657,0,0,0,0,0,12281.882242857144,0,0,0
0xe38b778d9935e1808dc4e147a1321a114acf22f0,0,3270.9466130509995,0,62.57822277847309,0,25657.937456,0,3270.9466130509995,62.57822277847309
0xc2f000c5fdadd695ca6416e52e0a580cbdbc70fe,0,3382.3748423730863,0,362.36409001616045,0,26736.17779648979,0,3382.3748423730863,362.36409001616045
0x0f6eeed1e60c3cf9beb75028370c6c27ea86b80d,0,1911.3124418483785,0,362.36409001616045,0,12501.375419448976,0,1911.3124418483785,362.36409001616045
0x259b427b1714e2345927ea1a55a80a489bc62acc,0,786.2510903258626,0,62.57822277847309,0,1614.667965531915,0,786.2510903258626,62.57822277847309
0x9dc6ab68edea83c18cfe8c6038aa41c02488e9e6,0,0,0,0,0,18333.032783673472,0,0,0
0x56edfc1a7858c2eb269262085d658160be3bc94f,0.8135133296967589,623.9649023738338,1345.0168802026753,1041.9757405015973,0,44.298269999999995,28,624.7784157035305,2386.9926207042727
0xf8e32fd68735e4f2eb3afb0d13ad9888de041063,410.96514362718574,1993.0090492386607,89.36550491510278,62.57822277847309,0,13291.916365,14144.85,2403.9741928658464,151.94372769357585
0xea661a6844b6afd0c43ecb4eca18803a1ac94b3a,0,2366.3842661760664,0,1041.9757405015973,0,16904.898671999996,0,2366.3842661760664,1041.9757405015973
0x5849fc15d83410e2af76fc9f70cf65e29d559de5,4581.298749579852,4791.9611830189315,1345.0168802026753,1041.9757405015973,0,40376.104277727274,157681.94607954548,9373.259932598783,2386.9926207042727
0x3631eee4d6798b95ba232f1280f6997474c78a88,2704.8068888375196,1509.9063522129982,89.36550491510278,62.57822277847309,0,8617.151095,93095.69999999998,4214.713241050518,151.94372769357585
0x6d8eb6c932dc9bcba182b7e009b1ea1bea81afa7,2665.057901197349,1818.4660126595693,89.36550491510278,62.57822277847309,0,11602.942715000001,91727.595,4483.523913856919,151.94372769357585
0x6b65eec7905a2f94073bcb120ce54576cc719b12,0,619.566662358717,0,362.36409001616045,0,1.7385,0,619.566662358717,362.36409001616045
0x8fa0cc84e99997c251b46062836acc4ed6fb45e6,365.0917080465354,3727.160300076685,89.36550491510278,62.57822277847309,0,30072.509994999993,12565.950000000004,4092.2520081232205,151.94372769357585
0x692a275fbc5a76eee43a835538fbd9fd3e386e66,37366.579357799514,67986.47461222496,1345.0168802026753,1041.9757405015973,1724.1379310344828,651880.6941966446,1286105.8126833476,105353.05397002448,4111.1305517387555
0xf11fe5a14a5c42cf363ea4cf31bcc4fdfe967d67,937.1019842038158,3030.3668931960833,89.36550491510278,62.57822277847309,0,23329.95683,32253.750000000007,3967.468877399899,151.94372769357585
0x0e6c7198b9f6a3973b7368e96c6d84e82da61252,0,1391.7870830933323,0,362.36409001616045,0,7474.164602897959,0,1391.7870830933323,362.36409001616045
0x3c402519df8dc54dadb9212b074b3722db21cbd9,1149.8793009907517,623.2256328755226,89.36550491510278,62.57822277847309,0,37.144695,39577.25,1773.1049338662742,151.94372769357585
0xd0855aef3dbd2da4b53aed5002cf5b04f11236ab,0,2131.657576903961,0,362.36409001616045,0,14633.555163244897,0,2131.657576903961,362.36409001616045
0x1ddbbe8c74129fc4464f364c9e4346c497e8ac7f,25.669250956681662,632.1254106157932,1345.0168802026753,1041.9757405015973,0,123.26379999999999,883.5,657.7946615724749,2386.9926207042727
0x92402946c363449804e36891b247e45d94d6ba04,0,692.9666365294377,0,62.57822277847309,0,711.9966959999999,0,692.9666365294377,62.57822277847309
0x6d19ef2584086cac98b217554cce19f54bf733fa,0,0,0,0,0,18284.37715795918,0,0,0
0x92ca9b895230848341201098a21c6864f8a46063,0,683.8792820362795,0,62.57822277847309,0,624.062496,0,683.8792820362795,62.57822277847309
0x3a09946e58fbe34b73aff51aeaef31e0217f0e46,53.39035322338755,0,89.36550491510278,0,0,0,1837.621875,53.39035322338755,89.36550491510278
